Plot,TreeID,Tag,Species,X,Y,DBH_89,DBH_04,DBH_18,Dia_89_04,Dia_04_18,Dia_dif,NDI_89_live,NDI_89_consp,NDI_89_mort,NDI_89_propconsp,NDI_89_propmort,NDI_04_live,NDI_04_consp,NDI_04_mort,NDI_04_propconsp,NDI_04_propmort,Slope,TPI
D2,FRD2000101226,1256,PICO,426157.02,4416715.563,24.5,24.4,24.8,-0.006666667,0.028571429,0.035238095,0.940770069,0.940770069,0.284245531,1,0.302141342,0.773349149,0.765396207,0.455799352,0.989716233,0.58938366,26.15606117,0.202679848
D2,FRD2000101230,1260,PICO,426151.954,4416722.044,23.8,25.4,28,0.106666667,0.185714286,0.079047619,0.984659087,0.984659087,0.189823222,1,0.192780653,0.883584654,0.871405002,0.442849284,0.986215636,0.501196215,23.35433388,-0.23157932
D2,FRD2000101231,1261,PICO,426152.297,4416722.833,22.2,23.1,23.2,0.06,0.007142857,-0.052857143,1.099002955,1.099002955,0.212067367,1,0.192963418,0.99533994,0.974063312,0.498928198,0.978623757,0.501264119,25.50755119,-0.268689465
D2,FRD2000101237,1267,PICO,426146.757,4416717.993,31.7,32.3,NA,0.04,NA,NA,0.960253766,0.960253766,0.306151916,1,0.318823968,NA,NA,NA,NA,NA,21.44374275,0.112955472
D2,FRD2000101238,1268,PICO,426146.595,4416719.736,24.7,25.1,NA,0.026666667,NA,NA,1.053751391,1.053751391,0.258306727,1,0.245130615,NA,NA,NA,NA,NA,19.72408485,0.05888487
D2,FRD2000101239,1269,PICO,426146.886,4416721.105,19.3,20.6,NA,0.086666667,NA,NA,1.128526927,1.128526927,0.360113917,1,0.319100864,NA,NA,NA,NA,NA,19.23741531,0.089323892
D2,FRD2000101241,1271,PICO,426143.624,4416722.57,28.7,29.7,NA,0.066666667,NA,NA,0.910455106,0.910455106,0.248136136,1,0.27254077,NA,NA,NA,NA,NA,21.84285927,0.18132563
D2,FRD2000101245,1275,PICO,426140.427,4416721.463,26.7,27.9,NA,0.08,NA,NA,1.141447539,1.141447539,0.380519175,1,0.333365452,NA,NA,NA,NA,NA,22.66522598,0.230668992
D2,FRD2000101246,1276,PICO,426141.438,4416724.529,22.5,23.6,NA,0.073333333,NA,NA,0.976421605,0.976421605,0.18240777,1,0.18681251,NA,NA,NA,NA,NA,23.99620056,0.12119233
D2,FRD2000101247,1277,PICO,426142.043,4416727.247,31.4,33.8,NA,0.16,NA,NA,0.830137502,0.830137502,0.130622732,1,0.157350718,NA,NA,NA,NA,NA,20.66119766,0.077185405
D2,FRD2000101248,1278,PICO,426140.311,4416729.757,10.5,10.7,12,0.013333333,0.092857143,0.07952381,0.975874241,0.960859207,0.04574739,0.984613762,0.046878366,1.059682386,1.030947833,0.696143507,0.972883806,0.656935999,20.7663765,0.141191838
D2,FRD2000101249,1279,PICO,426139.514,4416728.055,23.5,24.6,NA,0.073333333,NA,NA,0.906246948,0.893932287,0.143113959,0.986411363,0.157919383,NA,NA,NA,NA,NA,23.21857262,0.222021638
D2,FRD2000101250,1280,PICO,426138.489,4416721.424,29.9,31.5,NA,0.106666667,NA,NA,1.157808093,1.157808093,0.398564835,1,0.344240844,NA,NA,NA,NA,NA,23.49678993,0.165675214
D2,FRD2000101252,1282,PICO,426136.273,4416714.861,30,30.7,NA,0.046666667,NA,NA,1.117097502,1.117097502,0.300004178,1,0.268556843,NA,NA,NA,NA,NA,22.57878876,0.130695331
D2,FRD2000101253,1283,PICO,426134.907,4416717.314,24.8,25.9,NA,0.073333333,NA,NA,1.180150652,1.180150652,0.300960846,1,0.255019006,NA,NA,NA,NA,NA,20.6721344,0.033196964
D2,FRD2000101254,1284,PICO,426135.412,4416719.018,24.7,25.1,NA,0.026666667,NA,NA,1.087786956,1.087786956,0.297342504,1,0.273346268,NA,NA,NA,NA,NA,21.70378113,0.080436249
D2,FRD2000101256,1286,PICO,426133.488,4416727.789,14.7,15.7,NA,0.066666667,NA,NA,1.016310828,1.016310828,0.194680524,1,0.191556086,NA,NA,NA,NA,NA,23.59257317,-0.136120336
D2,FRD2000101257,1287,PICO,426132.115,4416727.754,18,19.8,22.5,0.12,0.192857143,0.072857143,1.047774641,1.047774641,0.222134816,1,0.212006291,0.981400751,0.959998394,0.778459039,0.97819203,0.79321219,21.38993263,-0.136991387
D2,FRD2000101260,1290,PICO,426129.723,4416730.044,10,10.5,NA,0.033333333,NA,NA,0.94075338,0.94075338,0.202732223,1,0.215499861,NA,NA,NA,NA,NA,18.36771011,-0.049024516
D2,FRD2000101264,1294,PICO,426131.647,4416716.449,36.7,37.6,NA,0.06,NA,NA,1.035611737,1.035611737,0.244225436,1,0.235827219,NA,NA,NA,NA,NA,22.57704163,0.078865123
D2,FRD2000101265,1295,PICO,426126.65,4416717.759,24.1,26.4,NA,0.153333333,NA,NA,1.093764669,1.093764669,0.152664354,1,0.139576966,NA,NA,NA,NA,NA,23.05259895,0.024919287
D2,FRD2000101267,1297,PICO,426124.528,4416722.612,17.1,20.6,NA,0.233333333,NA,NA,0.936197105,0.936197105,0.180377291,1,0.192670209,NA,NA,NA,NA,NA,20.85013008,-0.048523912
D2,FRD2000101270,1300,PICO,426123.836,4416715.265,15.7,16.3,17.2,0.04,0.064285714,0.024285714,1.318903411,1.318903411,0.157698069,1,0.119567565,1.37732148,1.368576632,1.026920117,0.99365083,0.745592174,19.61584854,-0.041530092
D2,FRD2000101271,1301,PICO,426118.602,4416716.811,19.2,19.8,NA,0.04,NA,NA,1.859829719,1.859829719,0.22251463,1,0.119642475,NA,NA,NA,NA,NA,16.57949066,0.079367268
D2,FRD2000101272,1302,PICO,426118.985,4416718.122,23.8,24.1,NA,0.02,NA,NA,2.010358615,2.010358615,0.254469624,1,0.126579219,NA,NA,NA,NA,NA,16.65246582,-0.025878136
D2,FRD2000101273,1303,PICO,426118.507,4416718.351,23.2,24.1,NA,0.06,NA,NA,2.073984877,2.073984877,0.272992647,1,0.131627116,NA,NA,NA,NA,NA,16.65246582,-0.025878136
D2,FRD2000101276,1306,PICO,426118.589,4416719.245,19.3,20.8,NA,0.1,NA,NA,1.840482696,1.840482696,0.344901596,1,0.187397359,NA,NA,NA,NA,NA,18.23300552,-0.088946514
D2,FRD2000101278,1308,PICO,426119.913,4416725.509,18.5,19.6,NA,0.073333333,NA,NA,1.092879554,1.081400258,0.205013334,0.989496284,0.187590053,NA,NA,NA,NA,NA,21.53404617,0.059467111
D2,FRD2000101280,1310,PICO,426117.392,4416720.726,24.8,26.2,NA,0.093333333,NA,NA,1.550970958,1.550970958,0.346139704,1,0.223176135,NA,NA,NA,NA,NA,20.82382393,-0.096157519
D2,FRD2000101310,1340,PICO,426117.783,4416703.745,18.5,19.3,NA,0.053333333,NA,NA,1.375988419,1.375988419,0.497474476,1,0.361539726,NA,NA,NA,NA,NA,22.46952629,0.319474566
D2,FRD2000101312,1342,PICO,426121.568,4416703.091,29.4,31,NA,0.106666667,NA,NA,1.038536743,1.038536743,0.137218477,1,0.132126742,NA,NA,NA,NA,NA,20.5879612,0.011222767
D2,FRD2000101313,1343,PICO,426121.817,4416702.179,22.4,22.6,NA,0.013333333,NA,NA,1.084169283,1.084169283,0.129473131,1,0.119421509,NA,NA,NA,NA,NA,21.31284332,0.020758885
D2,FRD2000101315,1345,PICO,426118.389,4416711.625,35.4,36.6,NA,0.08,NA,NA,1.461766688,1.461766688,0.20682593,1,0.141490384,NA,NA,NA,NA,NA,16.17539787,0.08347915
D2,FRD2000101316,1346,PICO,426118.833,4416715.426,23.8,24.1,NA,0.02,NA,NA,1.684404385,1.684404385,0.15912515,1,0.094469684,NA,NA,NA,NA,NA,15.47402096,0.072150871
D2,FRD2000101317,1347,PICO,426120.286,4416715.195,17.1,18,NA,0.06,NA,NA,1.896401345,1.896401345,0.141384144,1,0.074553915,NA,NA,NA,NA,NA,21.62636566,-0.028917186
D2,FRD2000101318,1348,PICO,426120.623,4416714.764,23.5,25.1,NA,0.106666667,NA,NA,1.740429212,1.740429212,0.170317472,1,0.097859465,NA,NA,NA,NA,NA,20.92227173,-0.025312069
D2,FRD2000101320,1350,PICO,426119.188,4416712.171,16.5,17,NA,0.033333333,NA,NA,1.705307358,1.705307358,0.163171405,1,0.095684455,NA,NA,NA,NA,NA,17.91405106,-0.054728318
D2,FRD2000101321,1351,PICO,426121.904,4416715.09,14,15,17.5,0.066666667,0.178571429,0.111904762,1.564889275,1.564889275,0.192208668,1,0.12282573,1.635679105,1.635679105,1.261172762,1,0.771039233,22.49651527,0.01465845
D2,FRD2000101322,1352,PICO,426120.773,4416711.197,26.3,27.7,NA,0.093333333,NA,NA,1.350888478,1.350888478,0.124975758,1,0.092513749,NA,NA,NA,NA,NA,20.64458847,-0.070054497
D2,FRD2000101323,1353,PICO,426125.152,4416711.643,12.6,13.5,16.8,0.06,0.235714286,0.175714286,1.203140444,1.203140444,0.104605974,1,0.086944109,1.213602293,1.201924023,0.98480104,0.990377185,0.81146933,23.2783699,-0.098618179
D2,FRD2000101324,1354,PICO,426124.212,4416709.312,37.6,37.8,NA,0.013333333,NA,NA,1.05613009,1.05613009,0.154888459,1,0.14665661,NA,NA,NA,NA,NA,20.90856171,-0.091906238
D2,FRD2000101325,1355,PICO,426126.791,4416705.062,16,18.3,24,0.153333333,0.407142857,0.253809524,1.049248572,1.049248572,0.240041673,1,0.228774839,0.906507411,0.895983726,0.706410557,0.988390955,0.779266169,19.59441376,-0.052192183
D2,FRD2000101328,1358,PICO,426127.963,4416710.392,24.9,24.9,NA,0,NA,NA,1.148949414,1.148949414,0.13241427,1,0.115248129,NA,NA,NA,NA,NA,23.64664078,0.060613879
D2,FRD2000101329,1359,PICO,426127.434,4416714.316,24.4,27.2,NA,0.186666667,NA,NA,1.190021272,1.190021272,0.096586776,1,0.081163907,NA,NA,NA,NA,NA,23.59222984,0.020272144
D2,FRD2000101330,1360,PICO,426126.588,4416716.12,21.1,21.6,NA,0.033333333,NA,NA,1.345395498,1.345395498,0.143640247,1,0.106764328,NA,NA,NA,NA,NA,23.48516273,-0.015245311
D2,FRD2000101332,1362,PICO,426130.352,4416708.193,22.1,23.1,NA,0.066666667,NA,NA,1.269846719,1.269846719,0.127876068,1,0.100701971,NA,NA,NA,NA,NA,23.35665512,0.170936175
D2,FRD2000101333,1363,PICO,426130.237,4416707.654,13.7,15.2,20.8,0.1,0.4,0.3,1.45742562,1.45742562,0.142959408,1,0.098090363,1.447138084,1.424753862,1.155024066,0.984532076,0.798143646,24.13386726,0.171855746
D2,FRD2000101335,1365,PICO,426134.207,4416706.868,29.5,31.2,NA,0.113333333,NA,NA,1.250543201,1.229105148,0.173711846,0.982857008,0.138909113,NA,NA,NA,NA,NA,19.89121628,-0.114613626
D2,FRD2000101336,1366,PICO,426132.273,4416708.048,20.4,20.8,NA,0.026666667,NA,NA,1.303034259,1.286074318,0.135230911,0.986984271,0.103781547,NA,NA,NA,NA,NA,20.67215538,0.146298767
D2,FRD2000101337,1367,PICO,426132.777,4416711.558,31.5,32.8,NA,0.086666667,NA,NA,1.204946866,1.204946866,0.170213941,1,0.141262612,NA,NA,NA,NA,NA,22.67040443,0.243941924
D2,FRD2000101338,1368,PICO,426134.213,4416711.322,11.5,11.9,NA,0.026666667,NA,NA,1.348693607,1.348693607,0.198228511,1,0.146978165,NA,NA,NA,NA,NA,19.77261543,0.077826178
D2,FRD2000101340,1370,PICO,426137.1283,4416709.016,26.6,29.2,NA,0.173333333,NA,NA,1.285854368,1.268106604,0.160074055,0.986197687,0.124488479,NA,NA,NA,NA,NA,23.23398209,0.047569684
D2,FRD2000101341,1371,PICO,426135.972,4416708.445,18,18,19.4,0,0.1,0.1,1.575928679,1.557153625,0.152434757,0.988086356,0.096726939,1.563384141,1.52388469,1.020136841,0.974734648,0.65251835,23.6550293,0.029499427
D2,FRD2000101343,1373,PICO,426136.464,4416706.452,14.4,15.5,16.5,0.073333333,0.071428571,-0.001904762,1.32231404,1.297536542,0.132805673,0.981262017,0.100434291,1.289825308,1.248732701,0.897271953,0.968140951,0.695653859,21.8965683,-0.14149143
D2,FRD2000101344,1374,PICO,426136.624,4416702.717,29.8,30.7,NA,0.06,NA,NA,1.285636829,1.226228029,0.131413669,0.953790371,0.102216789,NA,NA,NA,NA,NA,20.59374237,-0.123113879
D2,FRD2000101346,1376,PICO,426139.201,4416704.146,33,33.3,NA,0.02,NA,NA,1.221220509,1.186293357,0.158257499,0.9713998,0.129589618,NA,NA,NA,NA,NA,23.81524849,-0.147552587
D2,FRD2000101350,1380,PICO,426141.272,4416710.524,18,17.8,17.9,-0.013333333,0.007142857,0.02047619,1.768954924,1.768954924,0.659147999,1,0.372620009,1.191616249,1.182463459,1.023341969,0.992319013,0.85878484,22.17748642,0.143473051
D2,FRD2000101351,1381,PICO,426140.904,4416709.825,26.5,26.4,NA,-0.006666667,NA,NA,1.839447077,1.839447077,0.825402579,1,0.4487232,NA,NA,NA,NA,NA,23.95388985,0.15846883
D2,FRD2000101352,1382,PICO,426142.326,4416707.095,19.1,19.3,NA,0.013333333,NA,NA,1.166472729,1.148289043,0.204181968,0.984411392,0.175042213,NA,NA,NA,NA,NA,23.81549454,-0.02874082
D2,FRD2000101353,1383,PICO,426143.797,4416704.933,26.7,27.9,NA,0.08,NA,NA,1.09728897,1.078039112,0.193805171,0.982456894,0.176621816,NA,NA,NA,NA,NA,23.9168911,0.05189259
D2,FRD2000101354,1385,PICO,426147.34,4416706.07,19.6,21.1,21.8,0.1,0.05,-0.05,1.249320442,1.249320442,0.224303358,1,0.179540293,1.056992927,1.056992927,0.901627243,1,0.853011615,19.54111481,-0.119055907
D2,FRD2000101355,1386,PICO,426145.272,4416708.782,30.7,31.2,NA,0.033333333,NA,NA,1.121848892,1.121848892,0.25321651,1,0.225713563,NA,NA,NA,NA,NA,20.93320656,0.041969083
D2,FRD2000101358,1389,PICO,426147.272,4416711.109,22.4,23.4,NA,0.066666667,NA,NA,0.989775719,0.989775719,0.286270617,1,0.289227763,NA,NA,NA,NA,NA,23.0556488,-0.009442928
D2,FRD2000101359,1390,PICO,426147.807,4416707.031,22.5,23.1,NA,0.04,NA,NA,1.153868012,1.153868012,0.233512504,1,0.20237367,NA,NA,NA,NA,NA,19.94483757,-0.097288114
D2,FRD2000101361,1392,PICO,426153.884,4416703.561,20.3,21.8,22.7,0.1,0.064285714,-0.035714286,0.786768438,0.786768438,0.207924699,1,0.264276868,0.57839179,0.57839179,0.473481968,1,0.818618065,23.10815239,-0.19410874
D2,FRD2000101362,1393,PICO,426154.535,4416706.492,22.9,23.9,NA,0.066666667,NA,NA,1.075183426,1.075183426,0.346371217,1,0.322150815,NA,NA,NA,NA,NA,24.54654884,-0.102778582
D2,FRD2000101365,1396,PICO,426150.031,4416714.279,20.4,20.3,NA,-0.006666667,NA,NA,0.991928775,0.991928775,0.262507362,1,0.264643358,NA,NA,NA,NA,NA,17.41725159,0.076544632
D2,FRD2000101367,1398,PICO,426151.767,4416713.095,19,20.3,NA,0.086666667,NA,NA,1.00875723,1.00875723,0.217510793,1,0.215622537,NA,NA,NA,NA,NA,19.98602486,0.075565759
D2,FRD2000101368,1399,PICO,426153.401,4416710.376,14,14.5,15.3,0.033333333,0.057142857,0.023809524,1.252183813,1.252183813,0.3228306,1,0.257814066,1.008980592,1.008980592,0.807128853,1,0.799944875,24.12924957,0.121667519
D2,FRD2000101369,1400,PICO,426154.158,4416709.824,20.4,20.8,NA,0.026666667,NA,NA,1.323893103,1.323893103,0.341467324,1,0.257926658,NA,NA,NA,NA,NA,23.2994442,0.056612899
D2,FRD2000101370,1401,PICO,426154.05,4416708.814,19.1,19.8,NA,0.046666667,NA,NA,1.281741234,1.281741234,0.367442412,1,0.28667441,NA,NA,NA,NA,NA,23.72806358,0.021519802
D2,FRD2000101372,1403,PICO,426158.894,4416706.033,29.5,29.5,NA,0,NA,NA,0.784860505,0.784860505,0.188327557,1,0.239950356,NA,NA,NA,NA,NA,23.62241936,-0.171358993
D2,FRD2000101373,1404,PICO,426160.598,4416706.657,15,16.3,19.1,0.086666667,0.2,0.113333333,0.964635351,0.964635351,0.202387276,1,0.209807028,0.844326192,0.844326192,0.63204028,1,0.748573581,23.86237335,-0.109936446
D2,FRD2000101377,1408,PICO,426157.235,4416711.876,19,19.1,NA,0.006666667,NA,NA,1.124442284,1.124442284,0.363673796,1,0.323425934,NA,NA,NA,NA,NA,22.66596413,0.043136645
D2,FRD2000101378,1409,PICO,426158.261,4416713.377,18.8,19.1,NA,0.02,NA,NA,0.974675738,0.974675738,0.318966694,1,0.327254164,NA,NA,NA,NA,NA,26.63682747,0.081739359
D2,FRD2000101379,1410,PICO,426160.36,4416708.616,20.8,21.1,NA,0.02,NA,NA,1.008617198,1.008617198,0.297069869,1,0.29453183,NA,NA,NA,NA,NA,25.56094742,-0.032445288
D2,FRD2000101381,1412,PICO,426161.893,4416703.903,43,43.2,NA,0.013333333,NA,NA,0.742327467,0.742327467,0.250981619,1,0.338100946,NA,NA,NA,NA,NA,21.63925552,-0.056697617
D2,FRD2000101382,1413,PICO,426163.769,4416705.32,11.9,11.7,NA,-0.013333333,NA,NA,0.816567787,0.816567787,0.214994242,1,0.263290134,NA,NA,NA,NA,NA,20.95761108,-0.208730992
D2,FRD2000101384,1415,PICO,426165.412,4416706.203,20.7,22.4,24.8,0.113333333,0.171428571,0.058095238,0.717332446,0.717332446,0.258931118,1,0.360963902,0.586531971,0.586531971,0.349530786,1,0.595927935,24.30643845,-0.282701751
D2,FRD2000101386,1417,PICO,426169.998,4416714.854,13.8,15,16.9,0.08,0.135714286,0.055714286,1.156065265,1.156065265,0.256881667,1,0.22220343,0.983370841,0.975687431,0.769669693,0.992186661,0.782685088,23.10009575,-0.422434136
D2,FRD2000101389,1420,PICO,426170.146,4416710.029,15.2,15.2,NA,0,NA,NA,0.936689542,0.936689542,0.296313403,1,0.316341103,NA,NA,NA,NA,NA,21.90466881,-0.22747976
D2,FRD2000101390,1421,PICO,426169.692,4416708.948,24.1,25.7,NA,0.106666667,NA,NA,0.923700732,0.923700732,0.288263966,1,0.312075065,NA,NA,NA,NA,NA,22.53470039,0.082572672
D2,FRD2000101392,1423,PICO,426168.641,4416707.946,13.5,15.2,17.5,0.113333333,0.164285714,0.050952381,0.916254352,0.916254352,0.282089984,1,0.307873009,0.718867333,0.718867333,0.506544284,1,0.704642235,26.91002083,0.034974492
D2,FRD2000101398,1429,PICO,426172.022,4416711.048,14.9,16.3,17.4,0.093333333,0.078571429,-0.014761905,0.841280015,0.841280015,0.286129009,1,0.340111501,0.605246891,0.605246891,0.479499211,1,0.79223738,25.57944298,-0.218646028
D2,FRD2000101401,1432,PICO,426175.591,4416712.654,28.2,29.5,NA,0.086666667,NA,NA,0.959158385,0.959158385,0.245148497,1,0.255587086,NA,NA,NA,NA,NA,25.75570107,-0.127809543
D2,FRD2000101407,1438,PICO,426176.505,4416712.739,17.8,17.5,NA,-0.02,NA,NA,1.085069479,1.085069479,0.224908849,1,0.207275988,NA,NA,NA,NA,NA,24.09949684,-0.10773533
D2,FRD2000101409,1440,PICO,426178.15,4416713.853,17.1,17,NA,-0.006666667,NA,NA,0.926935458,0.926935458,0.227842591,1,0.245802002,NA,NA,NA,NA,NA,25.11977005,-0.151588223
D2,FRD2000101414,1445,PICO,426188.541,4416701.58,30.3,31,NA,0.046666667,NA,NA,0.658484489,0.658484489,0.083708462,1,0.127122906,NA,NA,NA,NA,NA,25.37541962,-0.230976285
D2,FRD2000101415,1446,PICO,426184.421,4416705.713,28,28.4,NA,0.026666667,NA,NA,0.522656584,0.522656584,0.09511768,1,0.181988867,NA,NA,NA,NA,NA,18.25122833,0.264416619
D2,FRD2000101416,1447,PICO,426183.077,4416706.264,12,14.5,18.3,0.166666667,0.271428571,0.104761905,0.58352744,0.58352744,0.091197203,1,0.156286058,0.565483505,0.565483505,0.497402792,1,0.879606191,19.36031342,0.39916145
D2,FRD2000101417,1448,PICO,426183.654,4416713.056,19,19.3,NA,0.02,NA,NA,0.661824092,0.661824092,0.131203417,1,0.19824515,NA,NA,NA,NA,NA,24.4969368,0.108487776
D2,FRD2000101419,1450,PICO,426185.74,4416709.493,26.4,27.7,NA,0.086666667,NA,NA,0.520707592,0.520707592,0.051842418,1,0.099561479,NA,NA,NA,NA,NA,22.25204468,0.407086393
D2,FRD2000101423,1454,PICO,426195.32,4416703.448,22,22.4,NA,0.026666667,NA,NA,0.998448885,0.998448885,0.186772991,1,0.187063148,NA,NA,NA,NA,NA,21.82680511,-0.157196526
D2,FRD2000101424,1455,PICO,426197.76,4416702.971,11,11.4,NA,0.026666667,NA,NA,0.957282233,0.957282233,0.07429517,1,0.077610518,NA,NA,NA,NA,NA,20.18806648,-0.09698313
D2,FRD2000101426,1457,PICO,426194.751,4416706.244,31.3,32.5,NA,0.08,NA,NA,0.800244195,0.800244195,0.09994761,1,0.124896389,NA,NA,NA,NA,NA,23.33850479,0.2062118
D2,FRD2000101427,1458,PICO,426193.159,4416708.964,18.7,18.8,19.2,0.006666667,0.028571429,0.021904762,0.731900106,0.731900106,0.06632713,1,0.0906232,0.706742636,0.706742636,0.662445246,1,0.937321753,20.72150993,0.588080854
D2,FRD2000101428,1459,PICO,426191.815,4416712.111,34.4,34.8,NA,0.026666667,NA,NA,0.645083539,0.645083539,0.086630346,1,0.134293221,NA,NA,NA,NA,NA,20.82040977,0.401065285
D2,FRD2000101429,1460,PICO,426195.313,4416713.449,21.9,22.6,NA,0.046666667,NA,NA,0.747649352,0.747649352,0.0405994,1,0.054302728,NA,NA,NA,NA,NA,17.19695473,0.103172134
D2,FRD2000101430,1461,PICO,426195.477,4416711.236,22.8,23.9,NA,0.073333333,NA,NA,0.766351153,0.766351153,0.076984484,1,0.100455886,NA,NA,NA,NA,NA,16.05794716,0.225681437
D2,FRD2000101432,1463,PICO,426202.523,4416704,35.9,36.3,NA,0.026666667,NA,NA,0.935566734,0.935566734,0.023672139,1,0.025302459,NA,NA,NA,NA,NA,4.930942059,0.111894963
D2,FRD2000101433,1464,PICO,426204.229,4416704.838,12.6,13,NA,0.026666667,NA,NA,1.001964955,1.001964955,0,1,0,NA,NA,NA,NA,NA,15.10609531,-0.269344101
D2,FRD2000101434,1465,PICO,426201.227,4416706.829,18,19.1,NA,0.073333333,NA,NA,0.920116013,0.920116013,0.025243506,1,0.027435134,NA,NA,NA,NA,NA,18.7929306,-0.135833837
D2,FRD2000101436,1467,PICO,426200.238,4416708.511,20.3,20.6,NA,0.02,NA,NA,0.863031595,0.863031595,0.024996138,1,0.028963179,NA,NA,NA,NA,NA,19.562994,-0.073788231
D2,FRD2000101437,1468,PICO,426202.361,4416710.437,29.8,31.2,NA,0.093333333,NA,NA,0.764538477,0.764538477,0,1,0,NA,NA,NA,NA,NA,20.84162903,-0.2195217
D2,FRD2000101439,1470,PICO,426199.612,4416714.368,29.6,31.5,NA,0.126666667,NA,NA,0.792429605,0.792429605,0,1,0,NA,NA,NA,NA,NA,23.87161827,-0.112980118
D2,FRD2000101440,1471,PICO,426202.05,4416714.769,27,27.7,NA,0.046666667,NA,NA,0.787511213,0.787511213,0,1,0,NA,NA,NA,NA,NA,26.43642807,-0.036642658
D2,FRD2000101442,1473,PICO,426209.521,4416709.79,10.4,10.7,14.9,0.02,0.3,0.28,1.088630114,1.088630114,0.014925934,1,0.013710748,1.202855399,1.202855399,1.008365386,1,0.838309731,21.22822952,-0.302479452
D2,FRD2000101443,1474,PICO,426209.204,4416707.349,25.5,26.7,NA,0.08,NA,NA,0.982447776,0.982447776,0.012389057,1,0.012610398,NA,NA,NA,NA,NA,21.92324066,-0.38893835
D2,FRD2000101446,1477,PICO,426207.023,4416702.629,16.7,16.5,NA,-0.013333333,NA,NA,1.215364223,1.215364223,0,1,0,NA,NA,NA,NA,NA,12.81952572,-0.323876029
D2,FRD2000101447,1478,PICO,426207.967,4416701.769,26.6,26.9,26.6,0.02,-0.021428571,-0.041428571,1.255595711,1.255595711,0,1,0,1.482613516,1.482613516,1.038731125,1,0.700608158,9.901519775,-0.186158382
D2,FRD2000101448,1479,PICO,426210.324,4416701.378,32.9,33.5,NA,0.04,NA,NA,1.289876829,1.289876829,0,1,0,NA,NA,NA,NA,NA,14.07146168,-0.43923748
D2,FRD2000101449,1480,PICO,426211.249,4416701.553,17.3,18.8,21.6,0.1,0.2,0.1,1.461408801,1.461408801,0,1,0,1.675001672,1.675001672,1.191660695,1,0.711438511,19.13811493,-0.457732095
D2,FRD2000101450,1481,PICO,426211.151,4416704.346,29.5,30.5,NA,0.066666667,NA,NA,1.155191719,1.155191719,0.011215798,1,0.009709036,NA,NA,NA,NA,NA,24.55212021,-0.500925732
D2,FRD2000101452,1483,PICO,426212.909,4416704.443,16.2,16.8,19.5,0.04,0.192857143,0.152857143,1.207724449,1.207724449,0.012318109,1,0.010199436,1.384844644,1.384844644,1.018059223,1,0.735143272,28.17615318,-0.353797503
D2,FRD2000101453,1484,PICO,426215.392,4416698.148,20.2,20.6,NA,0.026666667,NA,NA,1.382878835,1.382878835,0.017031189,1,0.012315749,NA,NA,NA,NA,NA,20.67492676,0.177128259
D2,FRD2000101454,1485,PICO,426216.648,4416698.029,16.7,17.5,NA,0.053333333,NA,NA,1.459669937,1.459669937,0.015865079,1,0.01086895,NA,NA,NA,NA,NA,20.23156357,0.207809111
D2,FRD2000101455,1486,PICO,426219.681,4416699.036,14.4,15.7,NA,0.086666667,NA,NA,1.375340131,1.375340131,0,1,0,NA,NA,NA,NA,NA,20.00096893,0.132839456
D2,FRD2000101456,1487,PICO,426219.018,4416699.722,13.4,13.7,14.9,0.02,0.085714286,0.065714286,1.411783234,1.411783234,0,1,0,1.585328464,1.585328464,1.262442134,1,0.796328435,20.00096893,0.132839456
D2,FRD2000101457,1488,PICO,426220.273,4416701.28,22.1,23.6,NA,0.1,NA,NA,1.219996453,1.219996453,0,1,0,NA,NA,NA,NA,NA,20.95578575,0.06491291
D2,FRD2000101460,1491,PICO,426217.516,4416704.434,14.4,16,NA,0.106666667,NA,NA,1.255859132,1.255859132,0.013168285,1,0.010485479,NA,NA,NA,NA,NA,24.40494919,0.416122677
D2,FRD2000101461,1492,PICO,426218.668,4416704.829,12.5,12.7,13.2,0.013333333,0.035714286,0.022380952,1.257949274,1.257949274,0.013394221,1,0.010647664,1.458080148,1.458080148,1.100237502,1,0.754579578,21.74145508,0.405413607
D2,FRD2000101462,1493,PICO,426217.773,4416706.898,23.6,24.6,NA,0.066666667,NA,NA,1.136799487,1.136799487,0.018328558,1,0.016122947,NA,NA,NA,NA,NA,19.79109955,0.560402855
D2,FRD2000101463,1494,PICO,426215.773,4416706.951,24,25.1,NA,0.073333333,NA,NA,1.234899739,1.234899739,0.01895732,1,0.015351303,NA,NA,NA,NA,NA,26.5976944,0.477953408
D2,FRD2000101464,1495,PICO,426215.048,4416710.035,22.9,23.6,NA,0.046666667,NA,NA,1.311113136,1.311113136,0.052817304,1,0.040284322,NA,NA,NA,NA,NA,26.69958305,-0.253635154
D2,FRD2000101465,1496,PICO,426215.321,4416710.956,22.8,22.9,NA,0.006666667,NA,NA,1.350680644,1.350680644,0.071805223,1,0.05316225,NA,NA,NA,NA,NA,26.69958305,-0.253635154
D2,FRD2000101466,1497,PICO,426212.311,4416711.205,25.4,26.4,NA,0.066666667,NA,NA,1.049500132,1.049500132,0.041864425,1,0.039889871,NA,NA,NA,NA,NA,24.88830376,-0.496455725
D2,FRD2000101467,1498,PICO,426210.484,4416712.669,27.5,29.2,NA,0.113333333,NA,NA,1.062415495,1.062415495,0.034682822,1,0.032645253,NA,NA,NA,NA,NA,27.70274162,-0.231269716
