Plot,X,Y,grow_BA_89_04,grow_BA_04_18,grow_BA_dif,ingrow_stems_89_04,ingrow_stems_04_18,ingrow_stems_dif,live_BA_89,live_BA_04,live_stems_89,live_stems_04,live_BA_LS_89,live_BA_LS_04,surv_BA_89,surv_BA_04,surv_stems_89,surv_stems_04,surv_BA_LS_89,surv_BA_LS_04,mort_BA_89_04,mort_BA_04_18,live_BA_LS_89_prop,live_BA_LS_04_prop,surv_BA_LS_89_prop,surv_BA_LS_04_prop,mort_BA_89_04_prop,mort_BA_04_18_prop,Slope,TPI
B2,425691.097,4417822.247,0.147387819,0.191076153,0.043688334,1,1,0,46.36511664,44.8584088,7,7,0,0,41.95361369,2.062455577,6,2,0,0,4.411502944,42.79595322,0,0,0,0,0.095147026,0.954022989,12.34245586,0.024814546
B2,425701.097,4417822.247,0.216796073,0.24372027,0.026924197,0,1,1,35.61411534,30.82357924,6,5,0,0,27.57163815,5.731521637,5,2,0,0,8.042477193,25.0920576,0,0,0,0,0.225822742,0.814053988,8.999097824,0.155057793
B2,425711.097,4417822.247,0.203486192,0.155374197,-0.048111995,0,2,2,65.13283407,60.7828278,9,8,0,0,57.73053492,0.882473376,8,1,0,0,7.40229915,59.90035443,0,0,0,0,0.113649272,0.985481535,13.33938789,0.067298865
B2,425721.097,4417822.247,0.091284211,0,-0.091284211,0,1,1,30.20657044,31.5758336,4,4,0,0,30.20657044,0,4,0,0,0,0,31.5758336,0,0,0,NA,0,1,9.312814713,0.038970851
B2,425731.097,4417822.247,0.273758384,0.312711889,0.038953505,0,1,1,52.06930642,56.17568218,11,11,2.746458838,3.976078202,52.06930642,22.20666183,11,6,2.746458838,3.976078202,0,33.96902035,0.052746215,0.070779349,0.052746215,0.179048892,0,0.604692618,9.559355736,-0.025088722
B2,425741.097,4417822.247,0.142952938,0.22679494,0.083842002,0,0,0,52.68725769,47.65324817,13,10,0.849486654,1.130973355,45.5089541,17.96221308,10,5,0.849486654,0,7.178303594,29.69103509,0.01612319,0.023733395,0.018666363,0,0.136243637,0.623064245,7.955333233,0.050900625
B2,425681.097,4417812.247,0.119443353,0.031864725,-0.087578627,0,0,0,39.53089598,41.32254627,6,6,1.075131546,1.697166891,39.53089598,6.113617844,6,1,1.075131546,0,0,35.20892843,0.027197247,0.041071208,0.027197247,0,0,0.85205128,11.80733871,0.215774873
B2,425691.097,4417812.247,0.212696295,0.125725416,-0.086970879,1,0,-1,42.75008597,42.82407048,9,9,0,3.397946614,36.23567945,7.625038069,8,3,0,0,6.514406526,35.19903241,0,0.079346652,0,0,0.152383472,0.821945042,12.210536,-0.035695362
B2,425701.097,4417812.247,0.115673442,0.359504789,0.243831348,3,3,0,49.31782103,37.5293873,6,8,0.865901475,1.892259795,32.6987959,5.640179831,5,4,0.865901475,0.817128249,16.61902514,31.88920747,0.017557578,0.050420748,0.026481143,0.144876276,0.33697809,0.849712979,9.765802383,0.022919953
B2,425711.097,4417812.247,0.162116653,0.216753063,0.05463641,1,0,-1,53.34620675,48.23436427,7,7,3.236547292,4.523893421,45.15222625,5.544596874,6,2,3.236547292,4.523893421,8.193980499,42.68976739,0.060670617,0.093789842,0.071680791,0.81591025,0.153600059,0.885048824,10.56242371,-0.091950907
B2,425721.097,4417812.247,0.081681409,0.436563569,0.35488216,1,0,-1,28.77903074,11.95336735,5,4,1.886919088,3.516227578,9.958377473,4.647200933,3,3,1.886919088,3.516227578,18.82065327,7.306166415,0.065565762,0.294162095,0.189480575,0.756633429,0.653971061,0.611222445,10.33578396,0.005807004
B2,425731.097,4417812.247,0.071617841,0.062472814,-0.009145027,0,3,3,47.11077365,48.18504126,7,7,0,0,47.11077365,0,7,0,0,0,0,48.18504126,0,0,0,NA,0,1,8.350790024,-0.034227437
B2,425741.097,4417812.247,0.18635404,0.261088789,0.074734749,1,1,0,43.5916401,39.13364159,7,7,0,0.738981132,35.59934985,1.907967758,6,2,0,0.738981132,7.992290251,37.22567383,0,0.018883526,0,0.387313218,0.183344564,0.95124482,8.004782677,0.052150594
B2,425681.097,4417802.247,0.086032515,0.02583399,-0.060198525,0,0,0,42.10126855,43.39175627,9,9,0,0,42.10126855,1.674154725,9,1,0,0,0,41.71760155,0,0,0,0,0,0.961417678,14.77307224,0.184197555
B2,425691.097,4417802.247,0.189731252,0.427077081,0.237345829,2,1,-1,58.73639435,63.30395591,7,9,0,1.721592774,58.73639435,10.71636524,7,4,0,1.721592774,0,52.58759067,0,0.027195659,0,0.160650812,0,0.83071571,8.716179848,0.099895104
B2,425701.097,4417802.247,0.158535237,0.072402491,-0.086132747,0,2,2,47.26808891,46.24817085,5,4,0,0,43.87014229,0,4,0,0,0,3.397946614,46.24817085,0,0,0,NA,0.071886693,1,9.003633499,0.004877421
B2,425711.097,4417802.247,0.132072555,0.285548332,0.153475777,0,3,3,38.06275119,40.04383952,7,7,0,0,38.06275119,6.962162019,7,2,0,0,0,33.0816775,0,0,0,0,0,0.826136502,7.941752434,0.064448504
B2,425721.097,4417802.247,0.173243127,0.433191967,0.25994884,0,2,2,49.4079062,31.97693644,6,5,1.989020849,3.659719822,29.37828954,3.659719822,5,2,1.989020849,3.659719822,20.02961666,28.31721662,0.040257137,0.114448732,0.067703766,1,0.405392946,0.885551268,8.919511795,0.040755311
B2,425731.097,4417802.247,0.123380815,0.322467656,0.19908684,3,1,-2,35.92159872,40.34731737,7,10,0,0,35.92159872,12.05507641,7,6,0,0,0,28.29224096,0,0,0,0,0,0.701217399,7.744503975,0.037589955
B2,425741.097,4417802.247,0.062700953,0.140535781,0.077834828,1,2,1,36.80917718,29.48761697,4,4,0,0,27.72997442,0.817128249,3,1,0,0,9.079202769,28.67048872,0,0,0,0,0.246655955,0.972289105,6.484411716,-0.007897218
B2,425681.097,4417792.247,0.227105733,0.049676434,-0.177429299,0,3,3,56.15243439,59.55902039,8,8,0,0,56.15243439,0,8,0,0,0,0,59.55902039,0,0,0,NA,0,1,10.17891979,0.115780418
B2,425691.097,4417792.247,0.182552713,0.27350369,0.090950977,0,5,5,53.42702422,37.7252656,8,5,0,0,34.98697491,1.697166891,5,1,0,0,18.44004932,36.02809871,0,0,0,0,0.345144608,0.95501246,15.88679409,0.345275686
B2,425701.097,4417792.247,0.13856518,0.163845277,0.025280097,0,5,5,39.73541366,41.17771885,6,5,0,0,39.73541366,0,6,0,0,0,0,41.17771885,0,0,0,NA,0,1,9.262145996,0.059442466
B2,425711.097,4417792.247,0.122689665,0.265947038,0.143257373,0,3,3,27.47401315,29.31435813,6,6,0,0,27.47401315,6.415839057,6,3,0,0,0,22.89851907,0,0,0,0,0,0.781136635,9.654596329,-0.105464129
B2,425721.097,4417792.247,0.146974176,0.253577017,0.106602841,2,2,0,82.91896088,74.58360871,9,10,0,0,70.85021854,6.281693051,8,3,0,0,12.06874234,68.30191566,0,0,0,0,0.145548644,0.915776494,8.298088074,-0.067455978
B2,425731.097,4417792.247,0.192328302,0.342355059,0.150026757,1,0,-1,42.2767265,45.91594743,10,11,0.723822947,2.61694668,42.2767265,7.038188562,10,4,0.723822947,2.61694668,0,38.87775887,0.017121074,0.056994287,0.017121074,0.371821053,0,0.846715815,8.58642292,0.066395468
B2,425741.097,4417792.247,0.186024173,0.16230814,-0.023716033,1,1,0,36.83902231,40.47887156,4,5,0,0,36.83902231,2.478088285,4,2,0,0,0,38.00078328,0,0,0,0,0,0.938780697,7.944626331,-0.022481732
B2,425681.097,4417782.247,0.33851708,0.296420487,-0.042096594,0,0,0,51.69687061,53.04210058,10,9,0.754296396,1.583676857,47.96434438,6.735888809,9,3,0.754296396,1.583676857,3.732526232,46.30621178,0.014590755,0.029856978,0.01572619,0.235110303,0.072200235,0.873008634,12.00570107,0.073748182
B2,425691.097,4417782.247,0.139183027,0.435766951,0.296583924,1,2,1,35.01736981,38.35201334,8,9,0,1.246898124,35.01736981,6.159485096,8,4,0,1.246898124,0,32.19252824,0,0.032511934,0,0.202435448,0,0.839396043,9.045508385,0.003789186
B2,425701.097,4417782.247,0.127203087,0.143256625,0.016053538,0,1,1,42.90567335,44.81371965,6,6,2.164243179,3.141592654,42.90567335,8.782636422,6,2,2.164243179,3.141592654,0,36.03108322,0.050441888,0.070103367,0.050441888,0.357704965,0,0.804019026,8.871207237,0.166626362
B2,425711.097,4417782.247,0.161352199,0.357877893,0.196525694,1,6,5,53.61873992,56.82442106,6,7,0,0,53.61873992,18.03164227,6,4,0,0,0,38.79277879,0,0,0,0,0,0.682677941,5.57881403,-0.037626922
B2,425721.097,4417782.247,0.090598296,0.223243818,0.132645522,1,3,2,28.22304738,30.5323536,4,5,0,0,28.22304738,0.950331778,4,1,0,0,0,29.58202182,0,0,0,0,0,0.968874598,7.191622257,0.00434216
B2,425731.097,4417782.247,0.159372995,0.408827794,0.249454799,1,1,0,36.42990841,39.47089156,5,6,3.496671163,5.309291585,36.42990841,5.959679804,5,2,3.496671163,5.309291585,0,33.51121176,0.095983529,0.13451157,0.095983529,0.890868597,0,0.849010763,8.71750927,0.101691117
B2,425741.097,4417782.247,0.10872005,0.249683686,0.140963636,2,0,-2,39.16592145,29.63747093,6,7,6.113617844,6.6966189,26.66230415,4.689376814,5,3,6.113617844,0,12.5036173,24.94809412,0.15609534,0.225951091,0.229298181,0,0.319247367,0.841775406,7.14046526,-0.039483777
B2,425681.097,4417772.247,0.278580729,0.215159827,-0.063420902,0,0,0,31.78734133,35.96605226,8,8,0,0,31.78734133,6.214148809,8,3,0,0,0,29.75190345,0,0,0,0,0,0.827221827,10.70988274,0.160912547
B2,425691.097,4417772.247,0.104929195,0.111666789,0.006737594,0,1,1,29.59435258,31.16829049,5,5,0,0,29.59435258,6.435552551,5,2,0,0,0,24.73273794,0,0,0,0,0,0.793522441,7.027510643,0.149775267
B2,425701.097,4417772.247,0.200218936,0.412440626,0.21222169,1,3,2,47.99521053,48.98033544,10,10,0.967689077,1.720336137,45.15992316,6.720966243,9,4,0.967689077,1.720336137,2.83528737,42.2593692,0.020162201,0.035122996,0.02142805,0.255965597,0.059074381,0.862782356,5.524399757,0.112283123
B2,425711.097,4417772.247,0.481684694,0.633389959,0.151705265,0,0,0,46.80305465,50.56471916,8,7,7.481624365,12.49560624,43.33944875,12.49560624,7,3,7.481624365,12.49560624,3.463605901,38.06911292,0.159853335,0.247121045,0.172628508,1,0.074003843,0.752878955,3.758208275,0.118330417
B2,425721.097,4417772.247,0.279905433,0.578468187,0.298562754,0,4,4,24.56906097,28.76764247,7,7,2.285587195,4.839073704,24.56906097,9.402551193,7,5,2.285587195,4.839073704,0,19.36509128,0.093027047,0.168212383,0.093027047,0.514655396,0,0.67315531,8.069834709,0.048131901
B2,425731.097,4417772.247,0.135287452,0.046809731,-0.088477721,0,0,0,51.92981971,26.34688825,9,6,0,0,24.31757647,1.431388153,6,1,0,0,27.61224323,24.9155001,0,0,0,0,0.531722301,0.945671453,8.841156006,0.123188584
B2,425741.097,4417772.247,0.089357367,0.549391625,0.460034258,0,1,1,68.17083271,28.73622654,9,5,1.266768698,2.405281875,27.39586604,2.405281875,5,1,1.266768698,2.405281875,40.77496667,26.33094467,0.018582268,0.083702078,0.046239411,1,0.598129215,0.916297922,6.524800777,0.118331187
B2,425681.097,4417762.247,0.134009871,0.217106492,0.083096622,0,1,1,45.40630256,40.1102842,9,8,0,0,38.10013615,7.262419737,8,2,0,0,7.306166415,32.84786447,0,0,0,0,0.160906438,0.818938712,12.73686981,0.214550319
B2,425691.097,4417762.247,0.13864372,0.070719495,-0.067924225,0,1,1,43.22721536,45.30687115,7,7,0,0,43.22721536,9.71144829,7,2,0,0,0,35.59542286,0,0,0,0,0,0.785651756,8.358621597,0.119379375
B2,425701.097,4417762.247,0.224817606,0.176361158,-0.048456449,0,1,1,56.34587796,51.16515605,9,8,0,0,47.79289196,7.645379882,8,1,0,0,8.552985999,43.51977617,0,0,0,0,0.151794351,0.850574483,6.524672985,0.107043727
B2,425711.097,4417762.247,0.107353457,0.138286177,0.03093272,0,2,2,33.02363658,25.68778211,8,6,0,0,24.07748026,3.204738666,6,1,0,0,8.94615632,22.48304344,0,0,0,0,0.27090161,0.875242687,6.452190399,0.048020227
B2,425721.097,4417762.247,0.317834929,0.279624186,-0.038210743,1,1,0,64.27855649,54.83343672,12,11,1.389290811,2.573042923,49.42974027,3.209215435,10,2,1.389290811,2.573042923,14.84881622,51.62422128,0.021613597,0.046924706,0.028106375,0.801766966,0.231007307,0.941473385,6.321158886,0.035562124
B2,425731.097,4417762.247,0.024567255,0.246267204,0.22169995,2,1,-1,17.44188679,9.380010265,3,4,0,0,7.375909772,2.729180078,2,3,0,0,10.06597702,6.650830187,0,0,0,0,0.577115145,0.709042954,6.846842289,0.059585716
B2,425741.097,4417762.247,0.195338995,0.255237573,0.059898578,1,0,-1,38.42372019,33.43699163,6,6,0,0,29.87073419,3.64770323,5,3,0,0,8.552985999,29.7892884,0,0,0,0,0.22259651,0.890908151,10.05652332,0.113155714
B2,425681.097,4417752.247,0.13162226,0.035438287,-0.096183973,0,0,0,48.62761313,48.46370053,10,9,0,0,46.48936663,14.10111717,9,4,0,0,2.1382465,34.36258337,0,0,0,0,0.043971858,0.709037547,13.37993336,0.020068051
B2,425691.097,4417752.247,0.192548214,0.048240277,-0.144307937,0,3,3,44.46790883,44.27705708,8,7,0,0,41.38883387,6.901607821,7,2,0,0,3.07907496,37.37544926,0,0,0,0,0.06924263,0.844126772,10.25424671,0.10325069
B2,425701.097,4417752.247,0.155922479,0.187833581,0.031911101,1,1,0,16.12665903,19.11588444,3,4,1.606060704,2.925529619,16.12665903,3.575917838,3,2,1.606060704,2.925529619,0,15.5399666,0.099590417,0.153041813,0.099590417,0.818119921,0,0.812934743,6.429217815,0.1460269
B2,425711.097,4417752.247,0.131905004,0.207866844,0.07596184,1,1,0,18.98275945,21.65531232,3,4,0,0.693977817,18.98275945,0.693977817,3,1,0,0.693977817,0,20.9613345,0,0.032046539,0,1,0,0.967953461,7.255524158,0.123718454
B2,425721.097,4417752.247,0.269873281,0,-0.269873281,1,1,0,50.78847909,51.71909738,8,8,0,0,45.99684344,0,7,0,0,0,4.791635655,51.71909738,0,0,0,NA,0.094344933,1,7.956873894,0.076417556
B2,425731.097,4417752.247,0.17691879,0,-0.17691879,0,0,0,36.43564182,33.86149934,5,4,0,0,31.20771748,0,4,0,0,0,5.227924335,33.86149934,0,0,0,NA,0.1434838,1,5.710330486,0.027078815
B2,425741.097,4417752.247,0.112537085,0.255720032,0.143182947,1,2,1,30.65707483,25.09684853,5,5,0,0,22.71481444,1.696852732,4,2,0,0,7.942260388,23.3999958,0,0,0,0,0.259067782,0.932387816,7.615576744,0.084793043
B2,425681.097,4417742.247,0.050396382,0.06408849,0.013692108,0,3,3,24.04739951,24.80334524,3,3,0,0,24.04739951,0,3,0,0,0,0,24.80334524,0,0,0,NA,0,1,15.10728359,0.063428813
B2,425691.097,4417742.247,0.130501759,0.047393169,-0.08310859,0,2,2,46.32616089,42.80977623,7,6,0,0,40.85224985,0,6,0,0,0,5.47391104,42.80977623,0,0,0,NA,0.118160256,1,12.32420921,0.148923471
B2,425701.097,4417742.247,0.18211289,0.102174691,-0.079938199,0,0,0,48.691466,43.02497533,8,7,0,0,40.29328198,8.593905244,7,3,0,0,8.398184021,34.43107009,0,0,0,0,0.172477535,0.800257753,7.758298397,0.048501577
B2,425711.097,4417742.247,0.203020189,0.123358002,-0.079662188,0,0,0,48.59651136,42.82768331,10,9,0,0,39.78238047,5.811003931,9,3,0,0,8.814130889,37.01667938,0,0,0,0,0.181373737,0.864316641,9.550587654,0.157171881
B2,425721.097,4417742.247,0.041343359,0,-0.041343359,0,1,1,31.96334906,17.9358237,6,4,0,0,17.31567331,0,4,0,0,0,14.64767575,17.9358237,0,0,0,NA,0.458264737,1,9.550488472,0.161778206
B2,425731.097,4417742.247,0.154828158,0.323196954,0.168368796,0,2,2,72.83884669,54.03829961,10,8,2.688025214,3.83596317,51.71587725,3.83596317,8,1,2.688025214,3.83596317,21.12296945,50.20233645,0.036903731,0.070986008,0.051976789,1,0.289995935,0.929013992,11.88665009,0.045491793
B2,425741.097,4417742.247,0.057606337,0.110331612,0.052725275,0,4,4,22.34889744,20.10273723,3,2,0,0,19.23864217,0,2,0,0,0,3.110255267,20.10273723,0,0,0,NA,0.139168175,1,11.98050976,0.042274836
B2,425681.097,4417732.247,0.088252574,0.065782706,-0.022469867,0,0,0,29.58971873,25.92591483,5,4,0,0,24.60212623,7.142253818,4,2,0,0,4.987592497,18.78366102,0,0,0,0,0.168558294,0.724512949,15.8897419,0.015681992
B2,425691.097,4417732.247,-0.002937389,0.373327797,0.376265186,5,3,-2,17.63211023,11.13168379,3,6,0,0,6.201582438,3.727264064,1,4,0,0,11.43052779,7.404419725,0,0,0,0,0.648279057,0.665166193,14.52898502,0.060698596
B2,425701.097,4417732.247,0.054370497,0.458363978,0.403993481,4,4,0,5.554335812,5.112078106,2,5,0,0,0.723822947,5.112078106,1,5,0,0,4.830512864,0,0,0,0,0,0.869683258,0,14.56175327,0.184114378
B2,425711.097,4417732.247,0.193663479,0.284488045,0.090824566,1,4,3,38.36269475,33.63161329,7,6,0,0.882473376,29.84418773,0.882473376,5,1,0,0.882473376,8.51850702,32.74913992,0,0.026239401,0,1,0.222051842,0.973760599,10.74219227,0.004038717
B2,425721.097,4417732.247,0.184327713,0,-0.184327713,0,2,2,27.26768906,25.50871133,6,5,0,0,22.74379564,0,5,0,0,0,4.523893421,25.50871133,0,0,0,NA,0.165906741,1,12.40265942,0.009463722
B2,425731.097,4417732.247,-0.004403466,0.223025028,0.227428494,0,4,4,31.21305819,14.14863375,6,3,0,0,14.21468574,0,3,0,0,0,16.99837245,14.14863375,0,0,0,NA,0.544591701,1,12.90649796,-0.075388623
B2,425741.097,4417732.247,0.22987557,0,-0.22987557,0,1,1,53.81092685,40.88138812,10,6,0,0,37.43325456,0,6,0,0,0,16.37767228,40.88138812,0,0,0,NA,0.304355885,1,12.9641428,-0.036721215
B2,425681.097,4417722.247,0.240232354,0.146656277,-0.093576077,0,2,2,38.66884296,42.27232827,6,6,0,0,38.66884296,4.330999632,6,2,0,0,0,37.94132864,0,0,0,0,0,0.897545278,15.44693756,0.154279161
B2,425691.097,4417722.247,0.270962366,0.281744761,0.010782395,1,0,-1,18.22995531,23.12761972,5,6,5.298767249,9.096560068,18.22995531,9.92978898,5,4,5.298767249,9.096560068,0,13.19783074,0.290662657,0.393320202,0.290662657,0.916087954,0,0.570652358,14.00584507,0.142919306
B2,425701.097,4417722.247,0.024630086,0.112592437,0.08796235,1,4,3,24.6081738,26.08982743,2,3,0,0,24.6081738,1.112202339,2,1,0,0,0,24.97762509,0,0,0,0,0,0.957370268,13.61926556,-0.018316708
B2,425711.097,4417722.247,0.181573583,0.353894802,0.172321219,5,2,-3,9.499547866,15.83873206,3,8,1.020703453,2.803007505,9.499547866,6.866029284,3,7,1.020703453,2.803007505,0,8.972702778,0.107447583,0.176971711,0.107447583,0.408242871,0,0.566503855,12.63274002,-0.018890477
B2,425721.097,4417722.247,0.082739079,0.362837122,0.280098043,1,5,4,22.81361753,22.16000918,4,4,0,1.246898124,19.67202488,1.246898124,3,1,0,1.246898124,3.141592654,20.91311106,0,0.056267943,0,1,0.137706905,0.943732057,11.42854118,-0.019247061
B2,425731.097,4417722.247,0.030620056,0.205779929,0.175159872,1,2,1,29.77876406,18.76112009,6,3,0,0.708821842,20.45820844,0.708821842,3,1,0,0.708821842,9.320555624,18.05229825,0,0.037781425,0,1,0.312993367,0.962218575,10.89481831,-0.113198843
B2,425741.097,4417722.247,0.103138487,0,-0.103138487,0,2,2,29.5486424,31.0957197,6,6,0,0,29.5486424,0,6,0,0,0,0,31.0957197,0,0,0,NA,0,1,12.53504276,0.010374051
B2,425681.097,4417712.247,0.01179668,0.140395532,0.128598851,1,1,0,11.62200786,11.97991381,2,2,0.636172512,0.817128249,10.98583535,0.817128249,1,1,0,0.817128249,0.636172512,11.16278556,0.054738606,0.068208191,0,1,0.054738606,0.931791809,18.71658516,-0.048523142
B2,425691.097,4417712.247,0.032656856,0.030434179,-0.002222677,0,1,1,34.14314312,34.63299595,3,3,0,0,34.14314312,0,3,0,0,0,0,34.63299595,0,0,0,NA,0,1,15.31608105,-0.075879984
B2,425701.097,4417712.247,0.132182511,0.271618735,0.139436224,2,3,1,14.10614371,7.741669697,2,3,3.870756308,7.741669697,3.870756308,1.888175725,1,2,3.870756308,1.888175725,10.23538741,5.853493972,0.27440216,1,1,1,0.72559784,0.756102262,13.32929039,0.018524651
B2,425711.097,4417712.247,0.17635854,0.30358444,0.1272259,1,2,1,45.00347184,36.70581879,5,5,0.899202357,2.269800692,33.05756578,3.272675607,4,2,0.899202357,2.269800692,11.94590607,33.43314318,0.019980733,0.061837626,0.027201106,0.693561161,0.2654441,0.910840414,6.268687248,0.306041441
B2,425721.097,4417712.247,0.25213899,0.258491366,0.006352375,2,1,-1,15.7620772,20.90415752,6,8,4.505358025,8.379491545,15.7620772,10.55504446,6,7,4.505358025,8.379491545,0,10.34911306,0.285835297,0.40085287,0.285835297,0.793885007,0,0.495074391,13.71555233,0.541054133
B2,425731.097,4417712.247,0.214706914,0.424277698,0.209570784,3,2,-1,21.92831672,28.55424979,6,9,8.239612132,13.92942913,21.92831672,13.5825973,6,7,8.239612132,7.771907526,0,14.97165249,0.375752149,0.487823327,0.375752149,0.572195977,0,0.52432309,19.97805977,-0.293607983
B2,425741.097,4417712.247,0.332055872,0.39350131,0.061445438,1,1,0,51.8743706,57.49138118,11,12,5.663820316,9.962461543,51.8743706,9.962461543,11,6,5.663820316,9.962461543,0,47.52891964,0.109183403,0.173286175,0.109183403,1,0,0.826713825,20.75624084,-0.986364323
B2,425681.097,4417702.247,0.458730123,0.263175705,-0.195554419,1,3,2,115.9433829,114.0070622,10,8,115.9433829,114.0070622,107.1858006,24.30925125,8,3,107.1858006,24.30925125,8.757582221,89.69781097,1,1,1,1,0.075533265,0.786774163,10.54554844,-0.282316671
B2,425691.097,4417702.247,0.584498549,0.656828484,0.072329935,1,0,-1,61.15604901,70.78942872,5,6,54.59632501,63.62628331,61.15604901,63.62628331,5,5,54.59632501,63.62628331,0,7.163145409,0.892737937,0.898810521,0.892737937,1,0,0.101189479,15.19281769,0.19029491
B2,425701.097,4417702.247,0.097415552,0.094623649,-0.002791903,0,1,1,33.31164208,23.71470484,6,4,4.757156676,5.707095754,22.25347156,5.707095754,4,2,4.757156676,5.707095754,11.05817052,18.00760909,0.142807631,0.240656411,0.213771441,1,0.331961135,0.759343589,23.29359627,-0.273479859
B2,425711.097,4417702.247,0.47718698,0.505841297,0.028654317,0,2,2,25.07941269,32.2372174,4,4,25.07941269,32.2372174,25.07941269,32.2372174,4,4,25.07941269,32.2372174,0,0,1,1,1,1,0,0,11.47650909,-0.704251744
B2,425721.097,4417702.247,0.029824186,0.087341886,0.057517699,1,3,2,33.19571731,20.80559005,3,3,13.59178646,0,19.60393086,0.754296396,2,1,0,0,13.59178646,20.05129365,0.409443975,0,0,0,0.409443975,0.963745494,27.0396595,-0.719339172
B2,425731.097,4417702.247,0.380556826,0.27352052,-0.107036306,0,0,0,66.54018904,69.9250195,11,10,23.9410566,28.2221049,66.54018904,24.31639838,11,4,23.9410566,24.31639838,0,45.60862113,0.359798446,0.403605249,0.359798446,1,0,0.652250388,21.33562279,0.078520092
B2,425741.097,4417702.247,0.222053005,0.252696249,0.030643244,1,0,-1,54.27878853,45.84243416,10,9,3.156515219,5.605386692,41.69451084,4.298405608,8,3,3.156515219,4.298405608,12.58427769,41.54402855,0.058153752,0.122275067,0.075705774,1,0.23184522,0.906235223,9.999607086,0.244568064
B2,425681.097,4417692.247,-0.002989749,0.106634631,0.10962438,3,3,0,48.27811094,48.88624474,2,5,41.85386813,42.50684816,48.27811094,47.39202474,2,3,41.85386813,41.01262815,0,1.494220006,0.866932598,0.869505285,0.866932598,0.865390926,0,0.030565244,4.445319176,-0.307182817
B2,425691.097,4417692.247,0.235111558,0.484803846,0.249692288,0,1,1,47.39673713,50.9234105,3,3,47.39673713,50.9234105,47.39673713,50.9234105,3,3,47.39673713,50.9234105,0,0,1,1,1,1,0,0,19.60442162,-0.653872517
B2,425701.097,4417692.247,0.440252322,0.414000202,-0.026252121,0,0,0,52.22520795,58.82899279,9,9,22.42924367,27.72337707,52.22520795,27.72337707,9,6,22.42924367,27.72337707,0,31.10561572,0.429471601,0.471253641,0.429471601,1,0,0.528746359,19.63336563,0.14284306
B2,425711.097,4417692.247,0.245965761,0.328240332,0.082274572,0,2,2,22.40646712,19.98233569,6,5,4.722206457,7.351483889,16.29284928,8.372187342,5,3,4.722206457,7.351483889,6.113617844,11.61014835,0.210751942,0.367899129,0.289833066,0.878084017,0.272850593,0.581020584,13.23868656,0.160095407
B2,425721.097,4417692.247,0.149974397,0.096014925,-0.053959472,2,1,-1,29.15288027,32.8526554,3,5,1.002874915,2.413999795,29.15288027,3.078760801,3,3,1.002874915,2.413999795,0,29.7738946,0.034400543,0.073479594,0.034400543,0.784081633,0,0.906285785,10.09078884,-0.033734535
B2,425731.097,4417692.247,0.325421875,0.37611596,0.050694085,0,2,2,39.4810232,44.36235132,7,7,9.205573333,11.45369704,39.4810232,9.144626436,7,3,9.205573333,5.514123426,0,35.21772489,0.233164508,0.258185076,0.233164508,0.602990561,0,0.793865154,11.26722908,-0.092386047
B2,425741.097,4417692.247,0.183458539,0.122797003,-0.060661536,0,1,1,28.93524644,16.13427739,5,4,1.36847776,2.216707776,13.38239931,2.216707776,4,1,1.36847776,2.216707776,15.55284713,13.91756961,0.047294491,0.137391203,0.102259522,1,0.537505259,0.862608797,11.00295925,-0.225535877
B2,425681.097,4417682.247,0.40628647,0.338876868,-0.067409602,2,1,-1,56.1400251,63.76027224,9,11,39.18445685,45.59181361,56.1400251,43.84815114,9,8,39.18445685,43.84815114,0,19.9121211,0.697977188,0.715050485,0.697977188,1,0,0.312296676,18.67065239,-0.240505471
B2,425691.097,4417682.247,0.185202123,0.192944279,0.007742156,1,0,-1,18.55573847,21.99853132,4,5,18.55573847,21.99853132,18.55573847,21.99853132,4,5,18.55573847,21.99853132,0,0,1,1,1,1,0,0,14.69735718,0.09866978
B2,425701.097,4417682.247,0.162362744,0.201858548,0.039495804,2,4,2,36.79857431,40.82939476,5,7,2.216707776,3.721609197,36.79857431,5.682277172,5,3,2.216707776,3.721609197,0,35.14711759,0.060238958,0.091150242,0.060238958,0.65495031,0,0.860828768,13.29489136,-0.062543899
B2,425711.097,4417682.247,0.215968787,0.195300473,-0.020668314,0,1,1,31.86399619,35.10352799,7,7,5.810689772,6.559724001,31.86399619,24.52507867,7,6,5.810689772,6.559724001,0,10.57844932,0.182359103,0.186867941,0.182359103,0.267470049,0,0.301350033,11.8973856,0.082442515
B2,425721.097,4417682.247,0.336464573,0.416378836,0.079914263,1,1,0,31.92761344,37.80781095,6,7,16.05903625,20.92764092,31.92761344,17.12631381,6,4,16.05903625,17.12631381,0,20.68149714,0.50298267,0.553526914,0.50298267,1,0,0.547016519,12.53856659,-0.058408912
B2,425731.097,4417682.247,0.050008919,0.117203846,0.067194927,1,1,0,37.22190392,25.11923238,5,5,0,0,23.63011746,2.08680292,4,2,0,0,13.59178646,23.03242946,0,0,0,0,0.365155595,0.916924097,15.52135944,0.094497825
B2,425741.097,4417682.247,0.095158841,0.042136611,-0.05302223,1,2,1,40.85170007,37.94187842,5,5,2.955924528,3.110255267,35.86410757,3.760643486,4,2,2.955924528,3.110255267,4.987592497,34.18123493,0.072357442,0.081974204,0.082420133,0.827054008,0.122090206,0.900884098,13.31301785,-0.050662645
